Customer ID;Transaction Amount;Date
657971;163.04;2023.04.20
15078;250.2;2023.09.04
266895;236.41;2023.09.05
532164;182.07;2023.06.03
647400;109.09;2023.05.18
979569;25.4;2023.06.10
461520;37.57;2023.05.30
364659;1553.08;2023.09.28
145838;317.65;2023.05.26
73370;189.5;2023.07.26
282097;42.89;2023.04.08
122918;613.3;2023.05.13
658010;705.98;2023.10.11
375013;139.67;2023.03.19
785259;30.53;2023.06.06
120870;602.81;2023.07.30
336217;306.82;2023.06.20
230092;65.78;2023.09.10
792784;107.69;2023.03.28
820600;31.18;2023.02.12
390728;258.0;2023.02.18
332615;1981.39;2023.02.05
699700;40.97;2023.03.28
70093;450.75;2023.07.20
57867;96.47;2023.06.03
906805;142.31;2023.08.29
888820;118.91;2023.08.03
394645;877.57;2023.06.08
137938;448.6;2023.05.17
650344;352.06;2023.06.01
465192;53.03;2023.06.29
410985;304.15;2023.03.27
789788;10.48;2023.01.30
510573;193.42;2023.02.01
256258;2753.66;2023.06.17
358291;94.79;2023.07.10
113186;623.7;2023.01.07
163856;1533.22;2023.10.11
681581;1535.65;2023.07.26
434421;70.08;2023.05.11
478341;1974.97;2023.01.09
252502;853.36;2023.06.05
571498;279.1;2023.06.07
506448;740.97;2023.10.11
632122;203.03;2023.07.08
241997;57.65;2023.09.16
830597;752.38;2023.06.22
685824;126.34;2023.06.25
43614;40.98;2023.03.23
167489;115.52;2023.07.31
693212;468.43;2023.09.11
132027;15.07;2023.03.06
215790;2905.28;2023.10.04
850505;983.3;2023.08.20
297958;79.08;2023.10.05
998676;368.93;2023.09.21
542626;173.97;2023.09.12
967683;66.05;2023.08.01
857038;13.75;2023.08.19
650143;143.14;2023.09.12
292737;175.54;2023.05.28
128502;193.51;2023.02.21
292267;1154.21;2023.07.15
410889;108.45;2023.04.23
480162;48.29;2023.01.17
928499;49.13;2023.09.27
566837;181.55;2023.03.20
97942;157.82;2023.03.05
767191;1781.11;2023.03.12
157482;881.79;2023.06.09
231796;226.95;2023.08.13
708031;303.51;2023.05.08
617990;91.83;2023.05.14
470827;191.3;2023.09.09
887356;448.82;2023.09.28
717938;917.58;2023.06.14
235394;1993.29;2023.02.14
541252;26.09;2023.07.23
470802;218.28;2023.03.02
429247;2510.19;2023.08.11
964438;61.34;2023.06.17
566011;656.72;2023.08.15
797714;12.88;2023.01.09
288543;381.83;2023.05.13
171854;20.74;2023.03.08
50769;2997.81;2023.03.14
77813;445.03;2023.03.29
509265;2120.49;2023.06.03
843852;279.17;2023.05.11
367821;496.69;2023.04.06
844881;1164.0;2023.07.01
740196;96.27;2023.04.22
913910;293.8;2023.06.11
537358;761.75;2023.02.05
664116;1564.63;2023.03.07
720427;43.21;2023.03.11
812904;152.9;2023.05.20
551005;619.58;2023.01.08
73638;447.44;2023.10.14
606554;210.96;2023.03.08
628712;90.45;2023.03.30
208153;918.16;2023.05.22
864436;191.43;2023.02.01
177104;2615.01;2023.09.21
818519;55.21;2023.01.20
69406;729.15;2023.05.28
317565;407.47;2023.01.04
541247;936.99;2023.09.07
378529;40.92;2023.09.10
611309;89.01;2023.02.07
992600;2790.57;2023.03.29
151045;91.17;2023.03.02
756819;432.99;2023.03.22
975059;90.22;2023.09.20
171648;177.41;2023.07.03
706414;12.32;2023.08.12
794813;2912.7;2023.05.16
584623;76.11;2023.01.04
360829;2719.07;2023.06.11
182122;34.15;2023.10.10
878528;15.65;2023.09.02
509210;131.51;2023.09.13
485270;657.88;2023.05.09
608534;202.87;2023.05.05
687210;1436.04;2023.09.07
869296;1836.72;2023.06.03
777988;2880.35;2023.02.03
478702;75.72;2023.07.21
658766;95.25;2023.07.09
471761;201.47;2023.09.10
262020;272.22;2023.02.23
367873;20.98;2023.08.10
151514;2466.07;2023.04.16
262863;37.28;2023.06.08
272814;114.22;2023.06.08
764996;511.65;2023.07.10
256934;136.44;2023.08.23
512071;2400.44;2023.09.21
140946;45.52;2023.05.16
426583;1023.98;2023.08.14
218657;334.11;2023.04.22
602963;467.1;2023.02.02
792962;1054.12;2023.03.25
454005;803.99;2023.04.15
365071;177.92;2023.02.03
492385;516.46;2023.04.23
562525;93.99;2023.03.31
672813;163.93;2023.06.13
792921;76.3;2023.08.29
626616;207.01;2023.09.08
511899;184.1;2023.03.16
529567;97.86;2023.03.15
782814;60.0;2023.04.12
830290;718.18;2023.05.22
142513;379.79;2023.07.25
203111;217.29;2023.09.23
703896;30.74;2023.03.08
884181;71.6;2023.09.21
583136;196.36;2023.10.05
532116;166.89;2023.03.07
239042;886.0;2023.10.01
772854;419.7;2023.05.26
634567;10.24;2023.07.25
281708;244.36;2023.01.18
767469;81.64;2023.10.03
264785;1737.59;2023.04.09
600700;39.36;2023.01.30
813500;426.36;2023.07.13
496625;205.35;2023.07.28
453706;25.69;2023.07.03
243024;115.88;2023.06.26
924226;136.75;2023.09.16
732393;68.71;2023.03.27
859255;14.72;2023.04.19
21911;111.13;2023.07.23
291000;870.24;2023.01.15
551471;877.97;2023.09.05
684266;143.55;2023.06.23
46485;110.0;2023.03.23
186590;616.38;2023.09.25
729434;69.75;2023.06.30
959893;2426.63;2023.07.28
234661;973.45;2023.04.18
467016;88.46;2023.02.07
385050;291.35;2023.08.06
362690;948.86;2023.02.01
797096;45.04;2023.03.02
815121;183.13;2023.08.05
783321;33.9;2023.05.25
391320;114.81;2023.06.13
178960;442.19;2023.05.03
995277;1118.26;2023.10.12
719870;1683.12;2023.04.02
837469;352.25;2023.07.21
821449;207.34;2023.03.09
745951;173.95;2023.05.21
404069;479.67;2023.07.26
218964;231.07;2023.01.12
628407;512.28;2023.02.24
124144;363.61;2023.04.27
6597;68.61;2023.03.29
932514;39.0;2023.02.15
693943;240.88;2023.03.14
644335;94.83;2023.06.16
575545;24.22;2023.01.22
383314;105.07;2023.06.25
424707;131.78;2023.08.27
89361;449.22;2023.06.13
799815;60.33;2023.02.12
648761;188.86;2023.01.13
730149;76.71;2023.10.10
425167;114.19;2023.10.04
641888;28.49;2023.08.27
587395;1946.19;2023.03.25
189187;179.16;2023.07.11
639735;29.18;2023.03.23
120768;186.45;2023.06.15
117380;12.87;2023.06.11
896474;48.82;2023.04.03
439217;542.45;2023.01.31
107612;995.25;2023.07.10
472066;199.78;2023.08.17
751729;109.45;2023.04.20
178466;732.49;2023.01.23
658352;105.14;2023.06.19
417226;96.58;2023.09.29
987702;140.61;2023.07.25
800583;196.35;2023.10.10
711844;18.69;2023.01.06
270813;1719.45;2023.08.13
781259;90.13;2023.09.06
616764;345.79;2023.02.26
877391;44.7;2023.08.26
240956;192.51;2023.06.10
1113;122.24;2023.01.02
473402;2746.68;2023.08.11
412023;70.96;2023.02.02
508761;58.13;2023.08.23
912546;595.09;2023.03.01
981416;13.1;2023.03.31
985977;354.17;2023.04.12
439612;535.32;2023.09.23
18120;16.38;2023.02.23
240750;265.35;2023.08.12
380020;49.99;2023.06.14
83588;1240.07;2023.02.24
340563;965.06;2023.09.30
944499;351.67;2023.08.24
15499;104.11;2023.08.22
834050;598.12;2023.09.07
797803;8.13;2023.07.29
266791;2778.19;2023.08.18
448196;39.91;2023.02.05
6559;24.96;2023.01.07
531792;67.13;2023.05.01
766184;758.86;2023.07.17
172319;152.11;2023.01.02
776739;19.08;2023.05.27
511474;63.39;2023.09.30
898830;124.07;2023.06.16
683680;28.29;2023.04.13
558665;171.3;2023.07.15
524225;181.24;2023.08.07
413206;93.55;2023.09.16
680289;457.75;2023.03.01
272023;1284.72;2023.07.28
306646;440.79;2023.06.03
892357;229.88;2023.02.22
374485;242.03;2023.07.22
765599;27.67;2023.10.05
934979;196.61;2023.06.03
102760;1679.03;2023.03.06
947407;458.99;2023.08.14
604500;37.86;2023.08.13
921070;2283.96;2023.10.06
493359;264.41;2023.03.01
465020;49.78;2023.06.15
415917;26.97;2023.01.01
138733;949.71;2023.03.29
498449;746.21;2023.07.11
326302;29.64;2023.03.05
764105;40.8;2023.08.03
874304;2487.59;2023.05.04
100810;1251.93;2023.04.24
775917;133.3;2023.05.26
538612;1395.87;2023.01.20
39716;187.01;2023.09.13
485997;55.77;2023.07.26
580966;485.07;2023.02.09
381272;2457.05;2023.07.30
128564;253.88;2023.08.29
202380;21.8;2023.10.12
488110;119.62;2023.01.15
386500;76.34;2023.06.18
690054;197.04;2023.01.29
619719;2039.53;2023.07.27
464265;685.07;2023.04.25
221461;448.77;2023.07.18
820445;97.47;2023.01.05
113425;467.7;2023.03.02
814711;666.02;2023.04.08
699944;80.48;2023.08.19
251064;24.43;2023.05.26
974377;43.75;2023.02.22
195830;163.48;2023.05.08
684752;233.16;2023.05.10
764647;179.62;2023.03.20
548396;2291.69;2023.09.18
32276;23.66;2023.03.05
287517;99.65;2023.10.03
214024;192.68;2023.10.13
20007;36.01;2023.04.21
959650;1214.15;2023.02.22
974519;99.76;2023.09.09
856090;189.76;2023.08.15
242084;789.3;2023.06.01
904483;166.72;2023.01.26
288206;20.9;2023.06.15
762443;76.18;2023.08.04
124333;948.74;2023.06.09
118681;859.54;2023.09.01
736841;238.64;2023.01.14
51883;440.27;2023.05.22
610440;243.13;2023.08.19
371007;175.65;2023.04.29
958979;233.83;2023.09.03
676302;625.03;2023.04.18
576581;243.85;2023.01.12
375435;83.88;2023.03.29
453879;82.21;2023.03.19
673141;270.86;2023.04.04
863532;237.62;2023.05.05
913039;193.93;2023.09.05
837569;874.38;2023.01.07
244446;21.46;2023.04.17
706774;407.21;2023.08.01
329771;239.99;2023.09.01
869492;50.77;2023.08.13
848131;109.14;2023.08.11
584494;180.73;2023.08.25
607428;100.36;2023.08.23
38681;143.81;2023.05.28
784155;20.42;2023.03.12
513920;18.85;2023.02.28
945638;65.3;2023.08.10
898324;120.8;2023.06.01
57002;793.88;2023.09.04
572189;355.25;2023.03.16
41126;123.33;2023.03.18
761352;50.78;2023.02.17
623307;46.2;2023.04.03
930370;186.07;2023.09.30
929578;39.7;2023.01.29
873276;89.37;2023.05.11
231029;6.63;2023.06.14
97007;45.87;2023.02.04
647441;67.18;2023.08.08
934548;189.42;2023.08.03
767696;107.24;2023.03.20
913410;350.04;2023.01.08
88772;49.72;2023.08.01
591770;48.84;2023.10.08
181666;196.76;2023.02.28
404033;128.09;2023.06.20
2168;104.68;2023.04.30
767379;133.08;2023.09.24
544123;1701.01;2023.04.03
14496;291.09;2023.06.15
600526;2809.69;2023.09.20
195477;133.83;2023.07.08
701245;1682.36;2023.09.12
880226;202.17;2023.04.06
587342;34.37;2023.09.05
705097;222.0;2023.09.14
578982;246.94;2023.02.26
874482;318.15;2023.08.06
537103;183.73;2023.05.31
459657;79.51;2023.02.01
685725;144.46;2023.08.23
84478;274.49;2023.08.30
787902;1412.18;2023.02.17
318495;152.11;2023.06.19
278718;50.85;2023.03.22
156956;926.31;2023.02.10
838114;99.64;2023.08.25
848305;190.48;2023.01.04
545324;374.27;2023.02.07
500674;246.31;2023.03.21
939461;1383.11;2023.09.17
893285;45.8;2023.03.13
519999;2087.03;2023.01.04
154910;97.97;2023.06.09
677892;82.07;2023.02.25
723512;29.78;2023.03.11
627717;72.42;2023.09.29
229960;601.08;2023.06.30
312307;193.1;2023.02.01
991770;45.8;2023.01.30
534054;93.09;2023.05.02
865524;240.24;2023.03.02
975794;56.69;2023.06.05
34941;579.13;2023.05.10
357481;155.45;2023.07.01
402868;40.97;2023.03.01
61663;127.54;2023.06.06
476517;1051.46;2023.03.06
97963;75.22;2023.07.03
866026;2142.59;2023.07.10
750051;67.42;2023.05.16
793289;178.57;2023.08.05
575748;10.5;2023.07.09
624316;141.94;2023.04.09
184041;71.41;2023.05.16
674752;803.81;2023.09.02
405584;63.42;2023.06.04
310824;47.6;2023.04.15
793856;210.62;2023.01.18
695045;658.27;2023.09.22
74081;1356.5;2023.05.17
881348;910.85;2023.06.25
96636;156.76;2023.07.15
659868;20.96;2023.08.22
102339;325.11;2023.01.06
956523;356.72;2023.09.20
413544;473.51;2023.03.18
166555;467.64;2023.01.16
219055;29.01;2023.06.27
112520;217.05;2023.05.09
880176;735.2;2023.04.22
619204;25.97;2023.01.23
60838;370.06;2023.04.22
366339;48.02;2023.01.17
671732;470.08;2023.05.25
654811;233.73;2023.09.30
864157;190.01;2023.01.06
523526;25.79;2023.05.06
552079;45.06;2023.05.08
146191;100.56;2023.04.23
411668;354.41;2023.06.16
809051;111.87;2023.10.04
249896;35.75;2023.01.22
503073;659.08;2023.09.08
483965;740.62;2023.07.28
299437;53.57;2023.03.19
389979;280.0;2023.08.20
614909;71.84;2023.09.24
289638;60.86;2023.01.27
548148;88.06;2023.07.13
500208;194.78;2023.04.19
592190;149.53;2023.05.30
170147;79.99;2023.10.10
223249;83.19;2023.06.16
11823;80.86;2023.09.03
599122;2928.6;2023.06.03
471442;27.59;2023.08.07
525174;65.54;2023.05.06
662029;101.12;2023.04.29
415162;32.32;2023.05.03
116667;379.79;2023.05.13
88279;1543.6;2023.09.12
461392;95.03;2023.05.11
783586;95.63;2023.05.11
737111;242.15;2023.05.18
854816;280.26;2023.02.05
755916;948.89;2023.07.28
931431;53.36;2023.06.22
412865;102.87;2023.09.28
146356;71.7;2023.02.06
640233;95.93;2023.05.02
236245;55.74;2023.10.06
771838;90.97;2023.01.01
976764;65.56;2023.01.13
647056;64.08;2023.04.30
946753;74.75;2023.05.30
283520;193.33;2023.05.14
638176;147.77;2023.07.13
842149;225.86;2023.09.09
604966;61.79;2023.01.21
161794;94.36;2023.06.22
515376;2671.92;2023.02.25
843845;35.47;2023.09.30
236496;321.61;2023.02.10
522078;201.1;2023.09.21
787313;49.35;2023.03.18
496353;1076.25;2023.01.11
891;113.14;2023.06.22
470232;2394.94;2023.01.08
248447;436.06;2023.03.10
369351;471.95;2023.09.04
662787;653.29;2023.04.08
789209;559.79;2023.01.19
359933;847.87;2023.04.22
752090;270.33;2023.06.23
775748;99.73;2023.05.25
118110;1796.5;2023.10.05
727796;333.27;2023.07.20
688949;498.35;2023.09.19
645488;350.52;2023.01.14
248760;170.63;2023.08.11
433923;72.37;2023.04.06
41774;2446.73;2023.08.20
556783;114.51;2023.05.02
945296;612.18;2023.09.01
790876;34.64;2023.05.11
313712;42.28;2023.04.21
46647;28.13;2023.04.04
616948;342.85;2023.03.29
66497;1641.86;2023.05.30
533980;65.52;2023.06.03
564988;161.86;2023.03.15
981954;174.54;2023.09.30
807247;11.48;2023.07.10
43579;1224.03;2023.04.24
945775;178.55;2023.09.16
281867;61.2;2023.09.26
777005;149.97;2023.08.19
592072;304.17;2023.07.13
795013;2831.64;2023.03.26
926547;476.5;2023.01.26
445538;141.12;2023.03.22
688052;312.92;2023.05.06
150383;105.96;2023.08.25
442348;58.48;2023.06.18
466761;256.26;2023.08.01
23811;129.14;2023.07.28
54939;58.67;2023.07.06
144896;88.23;2023.03.01
90636;171.06;2023.06.07
463015;190.35;2023.05.31
699152;257.19;2023.05.03
907586;702.57;2023.04.14
423197;2090.08;2023.03.08
73865;1501.79;2023.07.21
461291;1396.91;2023.02.09
845517;284.88;2023.04.24
42977;46.3;2023.07.28
223235;172.74;2023.07.22
91794;371.64;2023.04.02
514578;258.29;2023.02.22
543759;1291.22;2023.08.13
876890;24.41;2023.03.21
453841;76.72;2023.08.10
647836;91.56;2023.09.27
836971;205.01;2023.02.02
681253;88.9;2023.01.07
451106;32.97;2023.01.02
747063;59.45;2023.07.28
766747;174.35;2023.04.02
688496;204.5;2023.05.17
554749;2478.61;2023.03.22
328972;1197.98;2023.02.19
460681;2027.58;2023.01.10
20662;116.53;2023.02.18
790720;862.36;2023.03.13
100699;929.66;2023.06.04
525538;167.46;2023.03.18
158876;1925.6;2023.02.23
426449;232.53;2023.04.13
151315;186.46;2023.02.01
248493;110.42;2023.02.18
201629;10.54;2023.10.07
540754;262.61;2023.06.27
881430;2902.53;2023.01.12
588165;34.31;2023.06.02
307116;167.17;2023.08.26
631916;82.58;2023.07.31
146431;440.3;2023.03.27
587669;94.68;2023.07.05
841386;43.58;2023.01.04
621509;584.5;2023.07.22
121491;73.96;2023.05.22
676642;707.76;2023.03.12
321918;50.27;2023.08.01
192655;237.18;2023.01.13
67771;137.62;2023.06.07
562191;407.34;2023.01.19
664815;1862.92;2023.02.18
67140;319.37;2023.02.08
983893;68.06;2023.04.15
144041;96.76;2023.06.08
886800;257.46;2023.06.14
846506;222.38;2023.01.28
562026;94.58;2023.10.05
40372;297.24;2023.08.28
722192;1519.53;2023.08.20
128198;636.41;2023.06.04
409560;573.26;2023.01.31
122003;37.12;2023.10.06
246266;97.25;2023.02.17
107683;407.29;2023.05.13
482222;260.73;2023.06.03
394733;434.5;2023.06.21
728831;69.16;2023.08.12
972813;174.87;2023.01.10
764847;145.47;2023.06.21
170799;693.11;2023.01.09
166818;122.77;2023.03.24
289343;407.14;2023.04.17
502213;1897.69;2023.01.04
124750;204.87;2023.09.07
15880;54.69;2023.06.09
502318;307.66;2023.01.31
942241;926.66;2023.07.10
813545;167.8;2023.08.16
663941;127.13;2023.07.04
583631;99.15;2023.06.13
73319;94.29;2023.05.03
467791;970.51;2023.10.05
109709;917.1;2023.09.02
165530;15.92;2023.03.04
188591;802.67;2023.09.04
142874;215.27;2023.04.14
433869;618.27;2023.04.08
406184;64.04;2023.04.16
326963;1035.27;2023.08.17
570218;182.2;2023.03.04
173636;923.4;2023.08.02
483755;119.39;2023.02.28
355741;203.78;2023.08.31
249777;197.88;2023.03.21
618412;266.26;2023.10.09
14014;219.26;2023.06.19
994514;886.44;2023.05.27
903405;465.85;2023.02.12
273115;2630.98;2023.09.11
491117;908.32;2023.10.13
977526;32.56;2023.03.20
81498;2879.02;2023.03.14
662345;59.3;2023.03.03
276257;143.27;2023.05.30
451308;167.79;2023.04.24
256774;11.04;2023.06.18
737603;50.93;2023.08.22
218308;109.73;2023.09.16
931898;72.92;2023.07.31
824465;281.66;2023.01.16
948585;114.22;2023.04.28
312256;1753.93;2023.08.02
385636;23.21;2023.03.28
254299;2153.79;2023.08.30
295219;21.57;2023.03.09
837151;54.21;2023.06.15
713013;818.39;2023.02.04
307881;174.87;2023.07.29
859161;57.42;2023.03.06
392258;34.88;2023.01.13
587625;2914.03;2023.01.19
379096;248.3;2023.05.02
516528;161.38;2023.07.31
464258;88.14;2023.07.15
444035;545.0;2023.05.10
560893;88.33;2023.09.27
191430;236.31;2023.09.02
324510;68.86;2023.02.10
835871;866.73;2023.02.15
266585;56.92;2023.03.30
652912;262.95;2023.10.08
649709;71.54;2023.03.20
320923;85.88;2023.05.07
180073;10.88;2023.05.21
135061;110.61;2023.10.08
105691;41.56;2023.03.06
419927;78.64;2023.09.15
910079;96.88;2023.02.17
876475;21.14;2023.08.07
449006;17.64;2023.07.30
898418;341.43;2023.06.02
426773;66.78;2023.09.17
976609;68.03;2023.02.24
963495;842.21;2023.08.14
571928;169.08;2023.05.29
91506;69.58;2023.01.24
238358;2533.24;2023.05.01
74543;1270.39;2023.03.18
11455;274.71;2023.02.23
992234;118.75;2023.02.26
403587;137.16;2023.09.01
270585;81.54;2023.07.11
587574;339.16;2023.09.08
1617;849.93;2023.07.04
527691;271.6;2023.08.01
649418;198.7;2023.01.27
650021;244.94;2023.04.09
578587;10.7;2023.03.22
29957;162.52;2023.07.22
925010;907.42;2023.01.27
28822;217.19;2023.02.27
670008;71.31;2023.03.07
70890;48.9;2023.08.26
267723;36.7;2023.10.06
513451;96.34;2023.10.10
427680;297.12;2023.03.14
469858;63.17;2023.04.19
623055;50.24;2023.04.19
514753;66.64;2023.01.20
191920;22.27;2023.02.19
977731;2120.42;2023.04.06
781317;1312.75;2023.01.01
754359;2032.06;2023.06.07
839795;13.32;2023.05.13
19645;84.83;2023.05.27
472720;992.51;2023.04.13
851699;98.84;2023.08.01
157508;45.38;2023.03.05
795748;73.41;2023.02.24
252219;449.75;2023.07.09
430926;69.4;2023.01.11
504370;256.99;2023.06.19
99996;1897.92;2023.04.14
292101;34.61;2023.02.08
877224;129.11;2023.02.17
507027;109.76;2023.09.28
935195;28.95;2023.04.12
8742;2296.91;2023.04.26
751101;702.74;2023.07.15
740034;162.56;2023.09.09
156043;30.92;2023.03.31
870781;64.16;2023.06.01
428352;107.78;2023.06.16
701555;164.69;2023.07.24
920446;95.26;2023.01.05
271108;72.87;2023.05.18
531272;1790.2;2023.10.08
888935;178.1;2023.07.31
750577;484.32;2023.06.22
230967;345.85;2023.07.25
560144;204.74;2023.01.24
409537;139.4;2023.02.26
413720;211.21;2023.03.03
191087;103.13;2023.02.26
558214;130.67;2023.01.12
290123;69.95;2023.06.04
714004;254.8;2023.03.04
135303;80.18;2023.05.30
451541;89.35;2023.01.07
319921;1711.36;2023.05.30
413745;92.31;2023.06.04
31966;265.93;2023.04.26
789356;633.0;2023.07.07
695448;441.93;2023.08.16
388892;62.56;2023.05.20
235891;2313.91;2023.02.05
69701;43.69;2023.09.11
595790;457.93;2023.03.29
223377;165.12;2023.06.21
734348;174.5;2023.01.30
24260;161.59;2023.06.30
100691;1740.32;2023.02.05
915911;10.62;2023.06.18
776512;56.81;2023.02.19
342501;172.67;2023.08.06
214039;54.9;2023.07.10
542148;115.32;2023.09.29
358521;183.07;2023.05.10
640669;677.97;2023.03.25
407769;80.54;2023.03.19
684899;34.29;2023.01.14
199488;165.44;2023.03.06
332004;95.65;2023.06.16
188475;242.62;2023.07.08
652610;80.4;2023.09.22
933284;960.43;2023.05.08
929990;175.93;2023.08.28
318303;125.04;2023.03.07
309060;409.44;2023.02.08
394781;69.88;2023.03.02
641033;194.33;2023.05.22
404102;509.16;2023.02.21
73203;147.74;2023.01.22
822981;98.16;2023.04.06
768397;340.53;2023.04.24
556702;85.65;2023.07.31
294121;1194.33;2023.01.15
415161;514.24;2023.07.18
537294;2229.04;2023.09.06
759764;2404.14;2023.08.30
541863;574.11;2023.10.03
283679;16.88;2023.02.04
21666;362.77;2023.08.22
188785;79.77;2023.10.13
659184;402.8;2023.03.22
826738;85.22;2023.04.06
293802;52.04;2023.05.23
528373;336.94;2023.03.15
141596;199.38;2023.01.06
160620;172.64;2023.07.21
983119;67.81;2023.01.26
963115;179.88;2023.09.10
839976;26.25;2023.10.14
347878;345.21;2023.10.10
355127;560.72;2023.10.08
601289;1891.2;2023.09.12
677470;348.01;2023.05.11
22215;160.66;2023.01.18
348119;194.83;2023.01.11
732175;99.98;2023.01.22
767406;88.09;2023.05.27
781171;154.18;2023.04.10
556283;355.33;2023.09.08
310442;167.13;2023.05.09
757562;159.08;2023.06.06
743859;911.61;2023.09.27
751246;85.61;2023.08.23
376929;529.99;2023.05.02
972556;23.24;2023.03.13
649207;35.04;2023.07.13
652950;77.92;2023.01.10
101015;35.57;2023.04.10
871125;294.35;2023.05.31
469496;318.87;2023.03.09
381357;1303.99;2023.07.17
544130;1356.82;2023.10.14
267618;86.97;2023.04.28
103682;260.35;2023.10.04
217887;94.8;2023.02.04
731278;63.92;2023.04.21
665770;63.55;2023.01.16
220776;193.72;2023.01.12
894204;47.92;2023.05.04
741781;685.26;2023.07.18
899165;386.58;2023.01.25
830657;966.08;2023.02.13
893129;222.39;2023.08.24
439130;31.73;2023.03.19
612784;65.42;2023.08.08
881926;161.45;2023.04.11
359278;34.76;2023.03.09
559435;51.92;2023.01.11
459095;143.06;2023.05.14
906645;373.88;2023.01.21
499561;1589.43;2023.06.04
146924;138.94;2023.09.26
986195;281.71;2023.01.17
598736;1444.7;2023.10.04
681658;2249.17;2023.09.02
624792;88.88;2023.09.18
586390;148.53;2023.05.03
797571;164.71;2023.01.22
756012;20.12;2023.05.09
19808;532.82;2023.02.01
425139;174.9;2023.06.25
